id,name,description,price,category,brand,image,inStock,stockQuantity,prescriptionRequired,source,scraped_from,scraped_at
KA-C58D2866899C,LEVOFLOXACIN 500MG  KESSINGTON  10TABS XPACK,Quality LEVOFLOXACIN 500MG  KESSINGTON  10TABS XPACK from Kunle Ara Pharmacy,980,otc-medications,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,65,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=19,2026-01-08T00:25:15.276248
KA-1ECE87FA7075,YALE SPEEDY MINI BISCULT 15G,Quality YALE SPEEDY MINI BISCULT 15G from Kunle Ara Pharmacy,50,household,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,56,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=19,2026-01-08T00:25:15.374012
KA-654E0FFE65E7,ROSUVASTATIN 5MG  MEDREICH  14TABS X SACHET,Quality ROSUVASTATIN 5MG  MEDREICH  14TABS X SACHET from Kunle Ara Pharmacy,570,otc-medications,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,83,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=19,2026-01-08T00:25:15.468497
KA-99EC396D97FF,HOT PEPPE POWDER 5GMS X 10PCS,Quality HOT PEPPE POWDER 5GMS X 10PCS from Kunle Ara Pharmacy,540,otc-medications,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,107,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=19,2026-01-08T00:25:15.587659
KA-9C5C28FBAFA6,OBICLAF 625 AMOXICILLIN 500MG CLAVULANIC ACID 125MG  14TAB XPACK,Quality OBICLAF 625 AMOXICILLIN 500MG CLAVULANIC ACID 125MG  14TAB XPACK from Kunle Ara Pharmacy,2220,prescription-drugs,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,20,True,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=19,2026-01-08T00:25:15.685110
KA-6691D7C5C662,FLAMINGO KNEE CAP  L,Quality FLAMINGO KNEE CAP  L from Kunle Ara Pharmacy,2400,otc-medications,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,94,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=19,2026-01-08T00:25:15.762876
KA-AE22E2AC554C,CEFTRIAXONE  JEFYTRAN 1GM  INJECT X ONE VIAL,Quality CEFTRIAXONE  JEFYTRAN 1GM  INJECT X ONE VIAL from Kunle Ara Pharmacy,630,otc-medications,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,149,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=19,2026-01-08T00:25:15.842954
KA-00FA0A33CB2A,AMALORITE AMLODIPINE  XSAT,Quality AMALORITE AMLODIPINE  XSAT from Kunle Ara Pharmacy,150,household,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,69,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=19,2026-01-08T00:25:15.922583
KA-E5AB0A720BC8,SACUVAN 97 103  SACUBITRIL 97MG  VALSARTAN 103MG  10TAB XSAT,Quality SACUVAN 97 103  SACUBITRIL 97MG  VALSARTAN 103MG  10TAB XSAT from Kunle Ara Pharmacy,10800,prescription-drugs,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,55,True,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=19,2026-01-08T00:25:16.006556
KA-AD325B60C442,SENPRO 500MG CIPROFLOXACIN  XPKT,Quality SENPRO 500MG CIPROFLOXACIN  XPKT from Kunle Ara Pharmacy,660,otc-medications,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,82,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=19,2026-01-08T00:25:16.088507
KA-63AD36266734,PDS 6-0 XPIECE,Quality PDS 6-0 XPIECE from Kunle Ara Pharmacy,1000,otc-medications,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,138,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=19,2026-01-08T00:25:16.171113
KA-E70D6B46C835,RENASTAL  KETOANALOGUES  ESSENTIAL AMINO ACIDS 10TABS X SAT,Quality RENASTAL  KETOANALOGUES  ESSENTIAL AMINO ACIDS 10TABS X SAT from Kunle Ara Pharmacy,3240,otc-medications,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,67,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=19,2026-01-08T00:25:16.256572
KA-A2B0C49A5477,ATORVASTATIN  UN1  20MG XSAT,Quality ATORVASTATIN  UN1  20MG XSAT from Kunle Ara Pharmacy,460,household,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,147,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=19,2026-01-08T00:25:16.337645
KA-5C8C71E3C33D,VITAMIN C COLOURED 100MG  EM-VIT  COUNTING XTAB,Quality VITAMIN C COLOURED 100MG  EM-VIT  COUNTING XTAB from Kunle Ara Pharmacy,5,supplements,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,17,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=19,2026-01-08T00:25:16.418381
KA-5F9469994744,VITAMIN C 1000MG  GREENS  100TABS X ONE CUP,Quality VITAMIN C 1000MG  GREENS  100TABS X ONE CUP from Kunle Ara Pharmacy,12100,supplements,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,62,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=19,2026-01-08T00:25:16.502432
KA-CEA7C2AEAED1,RELOAD PERFORMANCE MAXIMUM POTENCY 60TABS X CUP,Quality RELOAD PERFORMANCE MAXIMUM POTENCY 60TABS X CUP from Kunle Ara Pharmacy,20880,prescription-drugs,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,68,True,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=19,2026-01-08T00:25:16.589701
KA-777E0EB14B39,COLOSTRUDERM SKIN CREAM 15G,Quality COLOSTRUDERM SKIN CREAM 15G from Kunle Ara Pharmacy,24270,personal-care,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,53,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=19,2026-01-08T00:25:16.671583
KA-4D02FC985DF8,BPCAP  FENNEL RESVERATROL ASHWAGANDHA  X15SOFTGELS XSAT,Quality BPCAP  FENNEL RESVERATROL ASHWAGANDHA  X15SOFTGELS XSAT from Kunle Ara Pharmacy,5100,prescription-drugs,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,61,True,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=19,2026-01-08T00:25:16.762642
KA-429AFBE11DAC,SUPADAY TONIC SYRUP 200ML,Quality SUPADAY TONIC SYRUP 200ML from Kunle Ara Pharmacy,2040,otc-medications,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,130,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=19,2026-01-08T00:25:16.872136
KA-C2051547341D,LEVOFLOXACIN 500MG 10TABS PREFERRED DRUGS X PACK,Quality LEVOFLOXACIN 500MG 10TABS PREFERRED DRUGS X PACK from Kunle Ara Pharmacy,1400,otc-medications,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,131,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=19,2026-01-08T00:25:16.955777
KA-A1D48DF51671,AMIQIN 300MG  QUININE SULPHATE  10TABS X PKT,Quality AMIQIN 300MG  QUININE SULPHATE  10TABS X PKT from Kunle Ara Pharmacy,1020,otc-medications,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,41,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=19,2026-01-08T00:25:17.036078
KA-EF0A563E9769,BURBRY WEEKEND 100MLS PERFUME,Quality BURBRY WEEKEND 100MLS PERFUME from Kunle Ara Pharmacy,3950,otc-medications,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,137,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=19,2026-01-08T00:25:17.128409
KA-47B176C1B662,FIT RIGHT ADULT PULL UP DIAPER MEDIUM 20PCS,Quality FIT RIGHT ADULT PULL UP DIAPER MEDIUM 20PCS from Kunle Ara Pharmacy,12940,baby-care,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,29,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=20,2026-01-08T00:25:39.297235
KA-5206E945B269,CILLIAS RIPE PLANTAIN CHIPS,Quality CILLIAS RIPE PLANTAIN CHIPS from Kunle Ara Pharmacy,1100,otc-medications,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,149,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=20,2026-01-08T00:25:39.383353
KA-7A92D7114421,EVENING PRIMROSE OIL 1000MG  SOFTHEALTH,Quality EVENING PRIMROSE OIL 1000MG  SOFTHEALTH from Kunle Ara Pharmacy,3960,otc-medications,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,32,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=20,2026-01-08T00:25:39.468281
KA-3BFBD7A6A97E,OFLOXAMET  OFLOXACIN  400MG XSAT,Quality OFLOXAMET  OFLOXACIN  400MG XSAT from Kunle Ara Pharmacy,900,otc-medications,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,63,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=20,2026-01-08T00:25:39.554908
KA-AB0BD9E1DA13,NORA FLORA PERFUME 90MLS,Quality NORA FLORA PERFUME 90MLS from Kunle Ara Pharmacy,1840,otc-medications,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,12,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=20,2026-01-08T00:25:39.651805
KA-7F4C6AFE4B99,OCUVITE EYE CARE LIVER 30VIEN X BOTTLE,Quality OCUVITE EYE CARE LIVER 30VIEN X BOTTLE from Kunle Ara Pharmacy,9600,prescription-drugs,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,5,True,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=20,2026-01-08T00:25:39.757294
KA-88B47272B7F7,DISULIN R INJECTION 100IU  ML X ONE VIAL,Quality DISULIN R INJECTION 100IU  ML X ONE VIAL from Kunle Ara Pharmacy,9000,prescription-drugs,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,89,True,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=20,2026-01-08T00:25:39.836640
KA-F89F652663FB,TYNOR KNEE CAP WITH PATELLAR RING SMALL,Quality TYNOR KNEE CAP WITH PATELLAR RING SMALL from Kunle Ara Pharmacy,11400,prescription-drugs,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,105,True,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=20,2026-01-08T00:25:39.917769
KA-97BE69FA1124,CLAMPADIN EYE DROP  OLOPATADINE 0.1  5ML,Quality CLAMPADIN EYE DROP  OLOPATADINE 0.1  5ML from Kunle Ara Pharmacy,1800,otc-medications,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,21,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=20,2026-01-08T00:25:40.001711
KA-361BE2FF7503,MARVICO GINGER POWDER SACHET 100G,Quality MARVICO GINGER POWDER SACHET 100G from Kunle Ara Pharmacy,1500,otc-medications,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,143,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=20,2026-01-08T00:25:40.099924
KA-493E2FD5A387,F W GOLD ULTIMATE 3 LOTION 500ML,Quality F W GOLD ULTIMATE 3 LOTION 500ML from Kunle Ara Pharmacy,19000,personal-care,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,47,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=20,2026-01-08T00:25:40.194593
KA-28D125518602,EZYSLEEP 3  MELATONIN 3MG  VITAMIN B6 1.5MG  X 60SOFTGELS,Quality EZYSLEEP 3  MELATONIN 3MG  VITAMIN B6 1.5MG  X 60SOFTGELS from Kunle Ara Pharmacy,6000,supplements,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,101,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=20,2026-01-08T00:25:40.292018
KA-DCB5390F7FDB,BREADVILLE COCONUT BREAD 750G,Quality BREADVILLE COCONUT BREAD 750G from Kunle Ara Pharmacy,2530,otc-medications,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,125,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=20,2026-01-08T00:25:40.381184
KA-418DD26C5BCE,KISS BEAUTY LIP SERUM,Quality KISS BEAUTY LIP SERUM from Kunle Ara Pharmacy,920,otc-medications,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,104,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=20,2026-01-08T00:25:40.460849
KA-5DD0EBA40DBA,VITACED MAGNESIUM 375MG 20TABS XBOTTLE,Quality VITACED MAGNESIUM 375MG 20TABS XBOTTLE from Kunle Ara Pharmacy,7580,prescription-drugs,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,119,True,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=20,2026-01-08T00:25:40.549996
KA-86CAB08E7967,HENAFENTRINE  ARTEMETHER LUMEFATRINE  80 480 XPKT,Quality HENAFENTRINE  ARTEMETHER LUMEFATRINE  80 480 XPKT from Kunle Ara Pharmacy,530,otc-medications,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,127,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=20,2026-01-08T00:25:40.631858
KA-6657386CFA05,EMBASINUSET  SINUSITIS AND HOMEOPATHIC  60TABS X PACK,Quality EMBASINUSET  SINUSITIS AND HOMEOPATHIC  60TABS X PACK from Kunle Ara Pharmacy,6600,prescription-drugs,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,115,True,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=20,2026-01-08T00:25:40.715792
KA-6AE9900746D7,VICRYL 0  ANNCRYL  X PC,Quality VICRYL 0  ANNCRYL  X PC from Kunle Ara Pharmacy,1650,otc-medications,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,46,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=20,2026-01-08T00:25:40.800176
KA-2F7A50915B74,TRACKLINE RING NET 2X6-3X6,Quality TRACKLINE RING NET 2X6-3X6 from Kunle Ara Pharmacy,16320,prescription-drugs,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,97,True,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=20,2026-01-08T00:25:40.889136
KA-8C46F003C24C,CLASSIC 24 HOURS LONG LASTING LIPSTAIN SWEET HEART,Quality CLASSIC 24 HOURS LONG LASTING LIPSTAIN SWEET HEART from Kunle Ara Pharmacy,1350,otc-medications,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,87,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=20,2026-01-08T00:25:41.010881
KA-E86FE0B8E291,CLOBICO PROBIOTICS X10SAT PKT,Quality CLOBICO PROBIOTICS X10SAT PKT from Kunle Ara Pharmacy,8640,prescription-drugs,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,138,True,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=20,2026-01-08T00:25:41.090626
KA-3F7B867E5179,GOLD SCOTTISH CRUNCHY BISCUIT 250G,Quality GOLD SCOTTISH CRUNCHY BISCUIT 250G from Kunle Ara Pharmacy,1430,snacks,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,17,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=20,2026-01-08T00:25:41.174087
KA-3A1DE2E716E9,GLUMAC DISPERSIBLE 20 120MG  ARTEMETHER LUMEFANTRINE  6TABS X SAT,Quality GLUMAC DISPERSIBLE 20 120MG  ARTEMETHER LUMEFANTRINE  6TABS X SAT from Kunle Ara Pharmacy,160,household,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,69,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=20,2026-01-08T00:25:41.261180
KA-4BF676EFFFAB,OLANZAPINE 5MG OLAPLEZA  X SAT,Quality OLANZAPINE 5MG OLAPLEZA  X SAT from Kunle Ara Pharmacy,700,otc-medications,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,144,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=20,2026-01-08T00:25:41.346994
KA-2C007BBA0487,OSTEO AID FOR JOINTS  GLUCOSAMINE CHONDROITIN  30CAPS X PKT,Quality OSTEO AID FOR JOINTS  GLUCOSAMINE CHONDROITIN  30CAPS X PKT from Kunle Ara Pharmacy,6000,prescription-drugs,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,92,True,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=21,2026-01-08T00:26:02.561172
KA-0D607428D2E1,VITAMIN B1 100MG  NATURESFIELD  100TABS X CUP,Quality VITAMIN B1 100MG  NATURESFIELD  100TABS X CUP from Kunle Ara Pharmacy,9880,supplements,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,9,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=21,2026-01-08T00:26:02.648988
KA-3419DA393D9C,HAEMORRHOIDS PILE CURE MIXTURE 180ML,Quality HAEMORRHOIDS PILE CURE MIXTURE 180ML from Kunle Ara Pharmacy,3000,otc-medications,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,9,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=21,2026-01-08T00:26:02.733792
KA-D42E5ADBBBFE,64KARAT RED TEMPTATION ROUGE PERFUME,Quality 64KARAT RED TEMPTATION ROUGE PERFUME from Kunle Ara Pharmacy,7900,prescription-drugs,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,9,True,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=21,2026-01-08T00:26:02.833723
KA-B4C90B851523,NONISPA SUSP 70ML XBOTTLE,Quality NONISPA SUSP 70ML XBOTTLE from Kunle Ara Pharmacy,2040,otc-medications,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,126,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=21,2026-01-08T00:26:02.914110
KA-7DBE1364AE90,MALNET SP SULPHADOXINE PYRIMETHAMINE XSAT,Quality MALNET SP SULPHADOXINE PYRIMETHAMINE XSAT from Kunle Ara Pharmacy,450,household,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,28,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=21,2026-01-08T00:26:03.017719
KA-77C16E3227A2,AZITHROMYCIN  TEVA  250MG 4TAB XPKT,Quality AZITHROMYCIN  TEVA  250MG 4TAB XPKT from Kunle Ara Pharmacy,1560,otc-medications,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,148,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=21,2026-01-08T00:26:03.117185
KA-D41664504976,LUCAL 5MG  AMLODIPINE BESYLATE  14TABS X SACHET,Quality LUCAL 5MG  AMLODIPINE BESYLATE  14TABS X SACHET from Kunle Ara Pharmacy,300,household,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,5,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=21,2026-01-08T00:26:03.191415
KA-F0B686D9DA4D,NOVEX MULTIPURPOSE CLEANER TANGERINE 3LTR,Quality NOVEX MULTIPURPOSE CLEANER TANGERINE 3LTR from Kunle Ara Pharmacy,4060,otc-medications,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,61,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=21,2026-01-08T00:26:03.356910
KA-503B095C6C59,PHARMDOT HONEY 350ML,Quality PHARMDOT HONEY 350ML from Kunle Ara Pharmacy,2860,otc-medications,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,85,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=21,2026-01-08T00:26:03.532835
KA-8BBF6E2E6287,RENNIE MENTHE MINT 680 80MG XSAT,Quality RENNIE MENTHE MINT 680 80MG XSAT from Kunle Ara Pharmacy,520,otc-medications,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,29,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=21,2026-01-08T00:26:03.690154
KA-E77AFC181483,NOW PROGESTERONE CREAM 85G,Quality NOW PROGESTERONE CREAM 85G from Kunle Ara Pharmacy,34800,personal-care,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,21,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=21,2026-01-08T00:26:03.804280
KA-A4C8756B2944,LIPONERVE  ALPHA LIPOIC ACID  METHYLCOBALAMIN   VITAMINS  10CAPS XSAT,Quality LIPONERVE  ALPHA LIPOIC ACID  METHYLCOBALAMIN   VITAMINS  10CAPS XSAT from Kunle Ara Pharmacy,2910,supplements,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,119,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=21,2026-01-08T00:26:03.888251
KA-913340566F4E,AMA WONDA TURMERIC POWDER 100G,Quality AMA WONDA TURMERIC POWDER 100G from Kunle Ara Pharmacy,610,otc-medications,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,93,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=21,2026-01-08T00:26:03.968384
KA-2CA177B7770B,VITAMIN C 100MG  WHITE MIRAFLASH  X ONE BOTTLE,Quality VITAMIN C 100MG  WHITE MIRAFLASH  X ONE BOTTLE from Kunle Ara Pharmacy,680,supplements,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,129,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=21,2026-01-08T00:26:04.048929
KA-05473C91BDE1,APHOXYL-CL 1.2G INJ  AMOXICILLIN CLAVULANIC ACID  XVIAL,Quality APHOXYL-CL 1.2G INJ  AMOXICILLIN CLAVULANIC ACID  XVIAL from Kunle Ara Pharmacy,1980,prescription-drugs,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,112,True,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=21,2026-01-08T00:26:04.161382
KA-75252E8EDBB2,EMZOCLOX SUSP 250MG  AMPICILLIN CLOXACILLIN  100ML X BOTTLE,Quality EMZOCLOX SUSP 250MG  AMPICILLIN CLOXACILLIN  100ML X BOTTLE from Kunle Ara Pharmacy,1320,otc-medications,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,135,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=21,2026-01-08T00:26:04.259020
KA-9291BCB21A36,WELTEK CARDIO  COENZYME Q OMEGA 3  30TAB XPKT,Quality WELTEK CARDIO  COENZYME Q OMEGA 3  30TAB XPKT from Kunle Ara Pharmacy,12870,prescription-drugs,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,97,True,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=21,2026-01-08T00:26:04.361253
KA-482B24FDB665,BLOOM SKIN WHITENING LOTION 500MLS,Quality BLOOM SKIN WHITENING LOTION 500MLS from Kunle Ara Pharmacy,3120,personal-care,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,23,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=21,2026-01-08T00:26:04.442679
KA-598B0D1E4188,KAMA GOLD 20CAPSULES X PACK,Quality KAMA GOLD 20CAPSULES X PACK from Kunle Ara Pharmacy,2520,otc-medications,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,52,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=21,2026-01-08T00:26:04.536228
KA-50E5DEA4C0FB,MALADEX EYE DROP 10ML  DEXAMETHASONE 0.3   X BOTTLE,Quality MALADEX EYE DROP 10ML  DEXAMETHASONE 0.3   X BOTTLE from Kunle Ara Pharmacy,1800,otc-medications,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,37,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=21,2026-01-08T00:26:04.621600
KA-3945468C8764,SAMTRIM  CLOTRIMAZOLE  400MG XSAT,Quality SAMTRIM  CLOTRIMAZOLE  400MG XSAT from Kunle Ara Pharmacy,270,household,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,137,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=21,2026-01-08T00:26:04.713731
KA-95C92F890A13,DOLOPAIN  VITAMIN B1 50MG VITAMIN  VITAMIN B12  10TAB X SAT,Quality DOLOPAIN  VITAMIN B1 50MG VITAMIN  VITAMIN B12  10TAB X SAT from Kunle Ara Pharmacy,330,supplements,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,57,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=21,2026-01-08T00:26:04.805348
KA-8C5911BD95E9,DARAVIT JOINT FLEX  MULTIVITAMIN  30CAPS X PKT,Quality DARAVIT JOINT FLEX  MULTIVITAMIN  30CAPS X PKT from Kunle Ara Pharmacy,5280,supplements,Kunle Ara Pharmacy,https://storeappbc.z19.web.core.windows.net/kunleara/null.jpg,True,49,False,Complete Website Scraping,https://kunlearapharmacy.ng/shop?page=21,2026-01-08T00:26:04.886578
